id_user,id_proyek,interacted
76,43748,1
77,75699,1
77,23267,1
77,70419,1
77,82755,1
77,86206,1
77,87510,1
77,5326,1
77,30546,1
77,64479,1
77,14146,1
77,41508,1
77,25338,1
77,18249,1
77,73442,1
77,36465,1
77,8385,1
77,55843,1
77,98419,1
77,31699,1
77,17349,1
77,19089,1
77,16789,1
77,28877,1
77,15975,1
77,88794,1
77,12239,1
77,27281,1
77,67342,1
77,76156,1
77,50051,1
77,85605,1
77,69772,1
77,17347,1
77,38144,1
77,95937,1
77,92827,1
77,27593,1
78,57209,1
78,36841,1
78,43812,1
78,91002,1
78,57667,1
78,10208,1
78,43664,1
78,39345,1
78,27969,1
78,2406,1
78,35223,1
78,64764,1
78,65106,1
78,12242,1
78,68350,1
78,48163,1
78,4316,1
78,21601,1
78,33799,1
78,77116,1
78,5026,1
78,36384,1
78,33325,1
78,88738,1
78,71586,1
78,65916,1
78,61105,1
78,6098,1
78,3519,1
78,71675,1
78,69420,1
78,28049,1
78,28528,1
78,53024,1
78,21560,1
78,85554,1
78,40965,1
78,53683,1
78,94038,1
78,76571,1
78,71702,1
78,75331,1
78,47701,1
78,617,1
78,88272,1
78,22516,1
78,68810,1
78,7622,1
78,12452,1
78,21318,1
78,88905,1
78,42384,1
78,8377,1
78,64931,1
78,84500,1
78,67994,1
78,74578,1
78,3373,1
78,2948,1
78,80551,1
78,61522,1
78,56687,1
78,51177,1
78,85057,1
78,97376,1
78,69285,1
78,42614,1
78,51671,1
78,92619,1
78,89524,1
78,51027,1
78,8682,1
78,46294,1
78,83860,1
78,14420,1
78,74291,1
78,89893,1
78,40101,1
78,37249,1
78,47442,1
78,68946,1
78,79175,1
78,68259,1
78,60689,1
78,24508,1
78,71669,1
78,2366,1
78,69906,1
78,23370,1
78,84000,1
78,17531,1
78,96973,1
78,72251,1
78,48180,1
78,74125,1
78,5029,1
79,57510,1
79,81408,1
79,93128,1
79,26321,1
79,82176,1
79,58443,1
79,53130,1
79,36895,1
79,53843,1
79,97299,1
79,41397,1
79,12143,1
79,15302,1
79,33677,1
79,92713,1
79,71924,1
79,38189,1
79,83569,1
79,42254,1
79,78849,1
79,22477,1
79,85360,1
79,7433,1
79,61571,1
79,73945,1
79,82035,1
79,72522,1
79,67908,1
79,22791,1
79,74708,1
79,76802,1
79,80868,1
79,14780,1
79,69794,1
79,95681,1
79,74135,1
79,93087,1
79,67059,1
79,53394,1
79,28931,1
79,84262,1
79,57236,1
79,24548,1
79,3093,1
79,74710,1
79,70759,1
79,40394,1
79,52085,1
79,85813,1
79,30017,1
79,25044,1
79,50687,1
79,24019,1
79,15828,1
79,62877,1
79,97747,1
79,4606,1
79,45452,1
79,41253,1
79,17446,1
79,60129,1
79,31512,1
79,99522,1
79,23754,1
79,230,1
79,46634,1
79,35680,1
79,34321,1
80,12510,1
80,5121,1
80,92479,1
80,3164,1
80,94647,1
80,8227,1
80,76078,1
80,73451,1
80,11317,1
80,26949,1
80,14015,1
80,54391,1
80,69050,1
80,96603,1
80,47218,1
80,90033,1
80,86605,1
80,93868,1
80,52949,1
80,94865,1
80,11185,1
80,25646,1
80,12480,1
80,85872,1
80,93196,1
80,27556,1
80,27414,1
80,45487,1
80,91064,1
80,17263,1
80,14226,1
80,61330,1
80,24561,1
80,87228,1
80,23355,1
80,10713,1
80,24509,1
80,58700,1
80,40087,1
80,40970,1
80,43782,1
80,18904,1
80,40296,1
80,57376,1
80,29846,1
80,17294,1
80,71848,1
80,63309,1
80,4477,1
80,41988,1
80,63729,1
80,43625,1
80,70065,1
80,20596,1
80,69401,1
80,16774,1
80,59267,1
80,75006,1
80,96870,1
80,47834,1
80,36703,1
80,56743,1
80,54371,1
80,28448,1
80,87951,1
80,47060,1
80,35322,1
80,14953,1
80,70728,1
80,41190,1
80,7128,1
80,13151,1
80,68093,1
80,98568,1
80,11486,1
80,68503,1
80,13447,1
80,75827,1
80,12662,1
80,11766,1
80,89631,1
80,52737,1
80,21612,1
80,28476,1
80,76759,1
80,87177,1
80,28546,1
80,32609,1
80,49303,1
80,63773,1
80,66671,1
80,40530,1
80,33426,1
80,56348,1
80,6011,1
80,64015,1
80,5140,1
80,52851,1
80,86540,1
80,59429,1
80,8918,1
80,86706,1
80,82289,1
80,16377,1
80,51512,1
80,76706,1
80,86528,1
80,59089,1
80,89144,1
80,82565,1
80,92687,1
80,61553,1
80,90744,1
80,691,1
80,93884,1
80,19780,1
80,85725,1
80,67235,1
80,37927,1
80,89262,1
80,37447,1
80,90080,1
80,41440,1
80,61219,1
80,44609,1
80,69627,1
80,68484,1
80,38528,1
80,73977,1
80,94781,1
80,49347,1
80,67214,1
80,11488,1
80,94420,1
80,69414,1
80,30673,1
80,97625,1
80,5036,1
80,97310,1
80,64218,1
80,40116,1
81,60502,1
81,82813,1
81,59734,1
81,98724,1
81,92286,1
81,15989,1
81,20553,1
81,53367,1
81,72298,1
81,80650,1
81,62079,1
81,1456,1
81,88291,1
81,15794,1
81,89049,1
81,80354,1
81,71702,1
81,10232,1
81,34647,1
81,54300,1
81,54650,1
81,18901,1
81,24106,1
81,81916,1
81,68944,1
81,26597,1
81,88708,1
82,91114,1
82,12715,1
82,20729,1
82,85270,1
82,42616,1
82,8844,1
82,52801,1
82,5097,1
82,24689,1
82,48827,1
82,65733,1
82,33167,1
82,99130,1
82,67103,1
82,78032,1
82,91663,1
82,58779,1
82,42494,1
82,97181,1
82,36042,1
82,17506,1
82,70896,1
82,98171,1
82,46160,1
82,84892,1
82,97573,1
82,23928,1
82,86962,1
82,64291,1
82,43895,1
82,53391,1
82,99670,1
82,66934,1
82,57596,1
82,41828,1
82,4110,1
82,24044,1
82,93485,1
82,59446,1
82,72053,1
82,32142,1
82,16594,1
82,92409,1
82,54075,1
82,88831,1
82,8073,1
82,96818,1
82,10349,1
82,9337,1
82,28225,1
82,97136,1
82,25999,1
82,42438,1
82,33200,1
82,17885,1
82,16789,1
82,89775,1
82,17836,1
82,95272,1
82,97201,1
82,11577,1
82,39065,1
83,83691,1
83,2136,1
83,93533,1
83,3880,1
83,59816,1
83,53842,1
83,99213,1
83,4903,1
83,39588,1
83,54879,1
83,73572,1
83,2791,1
83,96209,1
83,99617,1
83,3842,1
83,42823,1
83,3838,1
83,14540,1
83,46216,1
83,88882,1
83,17190,1
83,82635,1
83,89129,1
83,90939,1
83,62791,1
83,28762,1
83,79305,1
83,27081,1
83,24489,1
83,20300,1
83,9293,1
83,2890,1
83,72539,1
83,52865,1
83,23253,1
83,36982,1
83,97374,1
83,70316,1
83,21122,1
83,15032,1
83,33758,1
83,18825,1
83,20740,1
83,4018,1
83,50742,1
83,63482,1
83,55227,1
83,43459,1
83,37957,1
83,22583,1
83,1724,1
83,77340,1
83,87954,1
83,54552,1
83,51869,1
83,15561,1
83,4935,1
83,12933,1
83,67201,1
83,10131,1
83,44304,1
83,95015,1
83,97657,1
83,83263,1
83,54758,1
83,89480,1
83,21983,1
83,73352,1
83,84268,1
83,79005,1
83,81849,1
83,98992,1
83,23304,1
83,37379,1
83,6461,1
83,978,1
83,38896,1
83,73375,1
83,90635,1
83,8892,1
83,78730,1
83,25290,1
83,20686,1
83,87398,1
83,39763,1
83,2190,1
83,59366,1
83,96729,1
83,69530,1
83,24749,1
83,78344,1
83,78193,1
83,21360,1
83,85763,1
83,78047,1
83,72248,1
83,63456,1
83,93212,1
83,30054,1
83,37577,1
83,94037,1
83,85998,1
83,38332,1
83,12107,1
83,27172,1
83,8542,1
83,60764,1
83,99363,1
83,50448,1
83,90372,1
83,46503,1
83,77996,1
83,96773,1
83,9364,1
83,73499,1
83,42687,1
83,7211,1
83,17613,1
83,16140,1
83,63554,1
83,69350,1
83,58359,1
83,34368,1
83,50767,1
83,7515,1
83,43569,1
83,11998,1
83,90643,1
83,89906,1
83,23069,1
83,61214,1
83,90071,1
83,98271,1
83,40950,1
83,36000,1
83,34510,1
83,38260,1
83,30739,1
83,89726,1
83,96659,1
83,79154,1
83,87653,1
83,25206,1
83,27166,1
83,3968,1
83,53496,1
83,31924,1
83,13825,1
83,31417,1
84,81630,1
84,71685,1
84,21296,1
84,74563,1
84,80391,1
84,36975,1
84,68255,1
84,37380,1
84,83355,1
84,65772,1
84,14661,1
84,80639,1
84,38474,1
84,11465,1
84,68653,1
84,19839,1
84,37509,1
84,95589,1
84,10036,1
84,8260,1
84,4246,1
84,7689,1
84,76442,1
84,59110,1
84,31830,1
84,34194,1
84,78001,1
84,29238,1
84,62410,1
84,78628,1
84,16518,1
84,37385,1
84,27452,1
84,75039,1
84,52790,1
84,33902,1
84,90706,1
84,97750,1
84,23101,1
84,54161,1
84,15254,1
84,29399,1
84,38427,1
84,16239,1
84,1308,1
84,74109,1
84,64446,1
84,81201,1
84,19099,1
84,39642,1
84,1936,1
84,79089,1
84,97866,1
84,47657,1
84,59230,1
84,80443,1
84,5017,1
84,71322,1
84,397,1
84,48989,1
84,42976,1
84,48828,1
84,1491,1
84,30309,1
84,2937,1
84,51030,1
84,48555,1
84,40150,1
84,63790,1
84,81741,1
84,10249,1
84,75950,1
84,14130,1
84,94060,1
84,32817,1
84,87441,1
84,92274,1
84,87569,1
84,10645,1
84,80079,1
84,26085,1
84,11799,1
84,69671,1
84,95300,1
84,77975,1
84,99745,1
84,37386,1
84,38497,1
84,52458,1
84,70727,1
85,79110,1
85,94969,1
85,25765,1
85,21178,1
85,26271,1
85,63551,1
85,7959,1
85,58336,1
85,41195,1
85,1626,1
85,54312,1
85,27951,1
85,14909,1
85,12110,1
85,90832,1
85,31739,1
85,80306,1
85,89194,1
85,36056,1
85,18633,1
85,86938,1
85,21077,1
85,26079,1
85,66528,1
85,73899,1
85,42458,1
85,55885,1
85,72228,1
85,58156,1
85,90686,1
85,23759,1
85,57631,1
85,66047,1
85,9782,1
85,53058,1
85,20704,1
85,15018,1
85,30452,1
85,21561,1
85,99708,1
85,91596,1
85,13679,1
85,90670,1
85,94497,1
85,37889,1
85,40119,1
85,36733,1
85,12156,1
85,28633,1
85,41298,1
85,84139,1
85,35107,1
85,52694,1
85,22191,1
85,31349,1
85,51043,1
85,77890,1
85,12462,1
85,31979,1
85,95208,1
85,48980,1
85,85092,1
85,54522,1
85,3867,1
85,1628,1
85,23286,1
85,67963,1
85,61805,1
85,34072,1
85,69999,1
85,91245,1
85,11601,1
85,60154,1
85,8541,1
85,73403,1
85,64470,1
85,38469,1
85,45498,1
85,9898,1
85,73076,1
85,17083,1
85,78907,1
85,86099,1
85,75315,1
85,89193,1
85,76214,1
85,22532,1
85,56607,1
85,47980,1
85,47501,1
85,17338,1
85,60241,1
85,7603,1
85,60636,1
85,2594,1
85,10085,1
85,41525,1
85,11106,1
85,87738,1
85,17406,1
85,18107,1
85,66232,1
85,56258,1
85,49296,1
85,86687,1
85,31452,1
85,70691,1
85,46612,1
85,41462,1
85,290,1
86,4236,1
86,93694,1
86,72298,1
86,86645,1
86,40053,1
86,67170,1
86,88540,1
86,76259,1
86,60774,1
86,41826,1
86,30727,1
86,1790,1
86,36547,1
86,5637,1
86,96922,1
86,34875,1
86,87331,1
86,86289,1
86,89067,1
86,58767,1
86,2794,1
86,54042,1
86,82546,1
86,59528,1
86,57459,1
86,87817,1
86,64266,1
86,87606,1
86,37664,1
86,56474,1
86,15214,1
86,28847,1
86,67145,1
86,27487,1
86,84832,1
86,85940,1
86,829,1
86,16474,1
86,43667,1
86,69023,1
86,92149,1
86,67219,1
86,23878,1
86,72597,1
86,80622,1
86,84385,1
86,30920,1
86,76787,1
86,92943,1
86,59373,1
86,45496,1
86,53131,1
86,80871,1
86,76559,1
86,21495,1
86,2808,1
86,41373,1
86,378,1
86,6290,1
86,85376,1
86,46998,1
86,22163,1
86,73430,1
86,79850,1
86,72686,1
86,19624,1
86,16153,1
86,41136,1
86,90927,1
86,65312,1
86,35270,1
86,96184,1
86,4078,1
86,21146,1
86,56826,1
87,40867,1
87,91732,1
87,72427,1
87,35211,1
87,37248,1
87,23508,1
87,29094,1
87,62793,1
87,10564,1
87,52456,1
87,93462,1
87,46044,1
87,67869,1
87,56610,1
87,22705,1
87,78926,1
87,62941,1
87,3820,1
87,6566,1
87,99100,1
87,33650,1
87,1544,1
87,65578,1
87,66340,1
87,56217,1
87,78282,1
87,31966,1
87,42144,1
87,97186,1
87,27952,1
87,40809,1
87,49172,1
87,38517,1
87,61265,1
87,87617,1
87,46301,1
87,73275,1
87,68822,1
87,39467,1
87,81164,1
87,84994,1
87,17912,1
87,71155,1
87,74981,1
87,36827,1
87,11632,1
87,75108,1
87,34790,1
87,17132,1
87,50390,1
87,63416,1
87,66810,1
87,89450,1
87,7735,1
87,76285,1
87,67123,1
87,9671,1
87,1861,1
87,54746,1
87,27812,1
87,34041,1
87,96177,1
87,11886,1
87,65191,1
87,46232,1
87,54986,1
87,78739,1
87,83202,1
87,95438,1
87,13394,1
87,94654,1
87,87079,1
87,34432,1
88,73862,1
88,69730,1
88,15749,1
88,37244,1
88,44651,1
88,38310,1
88,790,1
88,65364,1
88,78674,1
88,12304,1
88,55430,1
88,60191,1
88,89434,1
88,75513,1
88,71184,1
88,22671,1
88,39679,1
88,51741,1
88,79898,1
88,80679,1
88,55768,1
88,58096,1
88,1956,1
88,91435,1
88,16815,1
88,2655,1
89,12049,1
89,55442,1
89,11434,1
89,1419,1
89,4824,1
89,74405,1
89,27158,1
89,45109,1
89,1514,1
89,14743,1
89,24617,1
89,31627,1
89,73962,1
89,43594,1
89,45631,1
89,9937,1
89,19028,1
89,79681,1
89,48495,1
89,99033,1
89,37458,1
89,78099,1
89,7805,1
89,41064,1
89,8744,1
89,60287,1
89,58916,1
89,18399,1
89,61955,1
89,83970,1
89,16937,1
89,92974,1
89,54241,1
89,94832,1
89,68211,1
89,53388,1
89,73291,1
89,73714,1
89,60733,1
89,78776,1
89,88605,1
89,46750,1
89,50536,1
89,15100,1
89,18928,1
89,37003,1
89,66646,1
89,13469,1
89,6154,1
89,40226,1
89,94588,1
89,70258,1
89,52749,1
89,44416,1
89,66519,1
89,61260,1
89,98909,1
89,41013,1
89,65535,1
89,76226,1
89,91808,1
89,48206,1
89,57086,1
89,74950,1
89,47227,1
89,23630,1
89,28869,1
89,83636,1
89,44750,1
89,4621,1
89,61947,1
89,34182,1
89,52400,1
89,48926,1
89,31298,1
89,96797,1
89,14922,1
89,34369,1
89,74992,1
89,79832,1
89,31146,1
89,79261,1
89,90822,1
89,76044,1
89,32936,1
89,15651,1
89,23224,1
89,56743,1
89,9253,1
89,98766,1
89,74111,1
89,79513,1
89,72458,1
89,46022,1
89,1979,1
89,15697,1
89,18774,1
89,391,1
89,83394,1
89,31485,1
89,86570,1
89,12746,1
89,69196,1
89,14162,1
89,10278,1
89,59642,1
89,76947,1
89,85515,1
89,11942,1
89,68999,1
89,60303,1
89,75691,1
89,40527,1
89,85488,1
89,78001,1
89,68793,1
89,34359,1
90,27023,1
90,96578,1
90,99684,1
90,40728,1
90,10137,1
90,34480,1
90,94013,1
90,36394,1
90,355,1
90,50417,1
90,71157,1
90,31319,1
90,56107,1
90,56957,1
90,52086,1
90,82008,1
90,84254,1
90,35809,1
90,24925,1
90,30493,1
90,6835,1
90,84952,1
90,95714,1
90,48548,1
90,32452,1
90,26556,1
90,40979,1
90,48361,1
90,49769,1
90,6017,1
90,3755,1
90,29700,1
90,17138,1
90,51502,1
90,53124,1
90,46834,1
90,58835,1
90,18003,1
90,59551,1
90,54343,1
90,17208,1
90,72639,1
90,61523,1
90,6494,1
90,50301,1
90,80522,1
90,24100,1
90,52511,1
90,32185,1
90,7166,1
90,29909,1
90,58904,1
90,41779,1
90,34765,1
90,20170,1
90,17209,1
90,90855,1
90,57443,1
90,94914,1
90,27819,1
90,82309,1
91,24681,1
91,99788,1
91,91700,1
91,76077,1
91,50706,1
91,73551,1
91,2665,1
91,64680,1
91,43031,1
91,65160,1
91,95775,1
91,26740,1
91,67477,1
91,51041,1
91,67726,1
91,42387,1
91,10800,1
91,87657,1
91,57103,1
91,46695,1
91,30849,1
91,88736,1
91,31459,1
91,57703,1
91,25163,1
91,70840,1
91,97058,1
91,87566,1
91,67598,1
91,82375,1
91,93765,1
91,63117,1
91,90243,1
91,60801,1
91,99585,1
91,98419,1
91,11475,1
91,69872,1
91,28523,1
91,13659,1
91,86437,1
91,90744,1
91,36174,1
91,56453,1
91,19356,1
91,8141,1
91,77352,1
91,82049,1
91,42620,1
91,6879,1
91,92500,1
91,93606,1
91,19463,1
91,57980,1
91,42861,1
91,54937,1
91,71226,1
91,5879,1
91,4450,1
91,51853,1
91,76524,1
91,69774,1
91,31683,1
91,55789,1
91,4221,1
91,11783,1
91,54728,1
91,18475,1
91,50566,1
91,1371,1
91,94248,1
91,99062,1
91,35886,1
91,16074,1
91,63429,1
91,56683,1
91,25764,1
91,64604,1
91,13498,1
91,17159,1
91,37966,1
91,22276,1
92,25576,1
92,617,1
92,57446,1
92,60892,1
92,54977,1
92,2973,1
92,375,1
92,25596,1
92,64635,1
92,77325,1
92,95526,1
92,29056,1
92,44936,1
92,59436,1
92,44740,1
92,31887,1
92,88708,1
92,64829,1
92,70443,1
92,54931,1
92,96090,1
92,4112,1
92,58754,1
92,36064,1
92,24020,1
92,6382,1
92,13056,1
92,19357,1
92,25382,1
92,51048,1
92,12721,1
92,52771,1
92,11086,1
92,502,1
92,30211,1
92,12153,1
92,64323,1
92,47994,1
92,18360,1
92,57198,1
92,42393,1
93,14753,1
93,54196,1
93,36339,1
93,94372,1
93,85702,1
93,67838,1
93,86966,1
93,45045,1
93,66868,1
93,37543,1
93,17108,1
93,48670,1
93,78671,1
93,14454,1
93,96048,1
93,1501,1
94,42531,1
94,54486,1
94,4502,1
94,32442,1
94,6612,1
94,79462,1
94,25966,1
94,55205,1
94,11404,1
94,31289,1
94,35707,1
94,20651,1
94,44979,1
94,51300,1
94,49514,1
94,25491,1
94,32764,1
94,41308,1
94,74561,1
94,91946,1
94,4945,1
94,76579,1
94,95835,1
94,33371,1
94,4529,1
94,40667,1
94,96908,1
94,70190,1
94,70235,1
94,85286,1
94,88263,1
94,42644,1
94,2178,1
94,97632,1
94,29487,1
94,19566,1
94,10,1
94,56923,1
94,23915,1
94,17895,1
94,95114,1
94,3444,1
95,32772,1
95,99255,1
95,35329,1
95,82032,1
95,93290,1
95,48695,1
95,6854,1
95,3881,1
95,7620,1
95,17776,1
95,554,1
95,41040,1
95,1005,1
95,52068,1
95,45968,1
95,60677,1
95,91952,1
95,53678,1
95,60248,1
95,76922,1
95,84090,1
95,47458,1
95,86966,1
95,84451,1
95,48139,1
95,5812,1
95,69528,1
95,76335,1
95,2603,1
96,88541,1
96,23422,1
96,93986,1
96,92160,1
96,97602,1
96,98248,1
96,38216,1
96,56283,1
96,10150,1
96,61914,1
96,77089,1
96,40234,1
96,90130,1
96,32569,1
96,40491,1
96,14603,1
96,63557,1
96,82179,1
96,67796,1
96,85580,1
96,48676,1
96,25758,1
96,99442,1
96,57042,1
96,36797,1
96,41769,1
96,86852,1
96,21358,1
96,24483,1
96,29769,1
96,70181,1
96,18504,1
96,36887,1
96,14157,1
96,87556,1
96,59528,1
96,87057,1
96,91774,1
96,27283,1
96,12551,1
96,27837,1
96,19148,1
96,31559,1
96,32586,1
96,5358,1
96,76543,1
96,79879,1
96,1926,1
96,61113,1
96,16487,1
96,96986,1
96,85367,1
96,90613,1
96,59188,1
96,65873,1
96,60581,1
96,18909,1
96,95639,1
96,55592,1
96,78781,1
96,1329,1
96,21441,1
96,28965,1
96,11321,1
96,30818,1
96,48097,1
96,43206,1
96,62965,1
96,6481,1
96,60778,1
96,51592,1
96,55317,1
96,52651,1
96,89252,1
96,94249,1
96,37887,1
96,35146,1
96,61699,1
96,77441,1
96,99884,1
96,84031,1
96,86051,1
96,71518,1
96,10792,1
96,3222,1
96,67402,1
96,94456,1
96,54895,1
96,69794,1
96,55212,1
96,70522,1
97,42331,1
97,81083,1
97,57208,1
97,58004,1
97,81384,1
97,49176,1
97,49924,1
97,35431,1
97,49149,1
97,14019,1
97,69191,1
97,36885,1
97,52350,1
98,9011,1
98,59177,1
98,68560,1
98,84898,1
98,66907,1
98,59712,1
98,7433,1
98,8876,1
98,10792,1
98,90076,1
98,93264,1
98,2015,1
98,79865,1
98,48854,1
98,91278,1
98,20012,1
98,73304,1
98,83592,1
98,31457,1
98,90363,1
98,70969,1
98,49700,1
98,19632,1
98,13085,1
98,58336,1
98,97975,1
98,38657,1
98,70074,1
98,54058,1
98,66076,1
98,54451,1
98,39568,1
98,6652,1
98,99908,1
98,30652,1
98,59705,1
98,29766,1
98,88340,1
98,16012,1
98,6911,1
98,18709,1
98,74119,1
98,15733,1
98,55275,1
98,84955,1
98,56666,1
98,14519,1
98,23487,1
98,78545,1
98,95235,1
98,27626,1
98,43392,1
98,47573,1
98,61452,1
98,40407,1
98,42922,1
98,52367,1
98,47358,1
98,49261,1
98,17374,1
98,25195,1
98,21480,1
98,68324,1
98,54330,1
98,19277,1
98,41671,1
98,19178,1
98,84173,1
98,76823,1
98,66500,1
98,53498,1
98,31439,1
98,28731,1
98,27517,1
98,94097,1
98,61607,1
98,70552,1
98,73712,1
98,25015,1
98,50455,1
98,620,1
98,32151,1
98,97238,1
98,13724,1
98,84958,1
98,44452,1
98,34871,1
98,35005,1
98,42049,1
98,23742,1
98,23812,1
98,98195,1
98,84584,1
98,43550,1
98,68332,1
98,80741,1
98,17031,1
98,57113,1
98,93373,1
98,69565,1
98,19111,1
98,14331,1
98,62643,1
98,65548,1
98,7654,1
98,80478,1
98,93770,1
99,6386,1
99,64243,1
99,63002,1
99,75944,1
99,92660,1
99,83914,1
99,61617,1
99,59624,1
99,95698,1
99,42921,1
99,43287,1
99,70390,1
99,44294,1
99,33608,1
99,84186,1
99,25208,1
99,37224,1
99,39486,1
99,60381,1
99,97940,1
99,183,1
99,2704,1
99,96111,1
99,24811,1
99,13858,1
99,39996,1
99,76237,1
99,20497,1
99,44870,1
99,85199,1
99,7907,1
99,42259,1
99,36405,1
99,14036,1
99,59139,1
99,62281,1
99,54684,1
99,80446,1
99,6336,1
99,152,1
99,45807,1
99,83201,1
99,67432,1
99,59756,1
99,30289,1
99,5419,1
99,40990,1
99,26636,1
99,84824,1
99,7622,1
99,19749,1
99,49822,1
99,95945,1
99,21730,1
99,59288,1
99,90465,1
99,76014,1
99,15706,1
99,62752,1
99,75231,1
99,40021,1
100,46757,1
100,70862,1
100,63689,1
100,33771,1
100,97138,1
100,50137,1
100,77148,1
100,26860,1
100,22652,1
100,27213,1
100,60026,1
100,18432,1
100,23685,1
100,69241,1
100,9572,1
100,2276,1
100,56422,1
100,2987,1
100,27046,1
100,69438,1
100,14717,1
100,37963,1
100,61590,1
100,48040,1
100,24371,1
100,13657,1
100,68073,1
100,92890,1
100,40054,1
100,68931,1
100,71814,1
100,20527,1
100,73332,1
100,32697,1
100,80902,1
100,18687,1
100,78667,1
100,88265,1
100,45422,1
100,99145,1
100,9094,1
100,57252,1
100,98103,1
100,97104,1
100,72625,1
100,67414,1
100,47339,1
100,25216,1
100,47421,1
100,12385,1
100,86860,1
100,76818,1
100,69055,1
100,6085,1
100,25363,1
100,66009,1
100,31974,1
100,24749,1
100,67897,1
100,9983,1
100,37486,1
100,94791,1
100,50521,1
100,76430,1
100,22999,1
100,50742,1
100,23122,1
100,87328,1
100,24609,1
100,83412,1
100,40542,1
100,73467,1
100,47992,1
100,91772,1
100,50456,1
100,91976,1
100,65242,1
100,91747,1
100,66632,1
100,69645,1
100,66077,1
100,9991,1
100,54365,1
100,85071,1
100,43527,1
100,96050,1
100,12251,1
100,8208,1
100,58748,1
100,16575,1
100,3563,1
100,99411,1
100,63291,1
100,57183,1
100,83528,1
100,47677,1
100,83166,1
100,98539,1
100,5710,1
100,62034,1
100,29880,1
100,63756,1
100,22139,1
100,40027,1
100,72182,1
100,72995,1
100,88971,1
100,58157,1
100,29830,1
101,79501,1
101,68934,1
101,22618,1
101,86036,1
101,40949,1
101,7073,1
101,10656,1
101,24749,1
101,62712,1
101,17073,1
101,86257,1
101,33189,1
101,9988,1
101,28288,1
101,36491,1
101,43618,1
101,123,1
101,19450,1
101,83787,1
101,5109,1
101,85643,1
101,57572,1
101,22818,1
101,58739,1
101,73623,1
101,84137,1
101,6763,1
101,38101,1
101,99479,1
101,79467,1
101,3141,1
101,13065,1
101,90386,1
101,68559,1
101,38797,1
101,95076,1
101,97291,1
101,89592,1
101,51815,1
101,31217,1
101,1965,1
101,3149,1
101,76320,1
101,27367,1
101,91482,1
101,88869,1
101,82896,1
101,20256,1
101,73750,1
101,85011,1
101,47563,1
101,3677,1
101,74425,1
101,33089,1
101,75969,1
101,93939,1
101,12090,1
101,83131,1
101,91517,1
101,38362,1
101,79653,1
101,50945,1
101,51679,1
101,68369,1
101,58187,1
101,66659,1
101,75188,1
101,67148,1
101,72762,1
101,38128,1
101,18207,1
101,7749,1
101,11215,1
101,22770,1
101,55048,1
101,16660,1
101,54528,1
101,17935,1
101,2287,1
101,61747,1
101,74902,1
101,49115,1
101,70441,1
101,4911,1
101,40467,1
101,90989,1
101,4608,1
101,18371,1
101,20145,1
101,3652,1
101,15992,1
101,49567,1
101,27322,1
101,27872,1
101,53154,1
101,87120,1
101,69056,1
101,86603,1
101,1026,1
101,60700,1
101,53595,1
101,26658,1
101,83520,1
101,34005,1
101,36525,1
101,28698,1
101,37158,1
101,17687,1
101,46184,1
101,45016,1
101,76204,1
101,49501,1
101,23464,1
101,29448,1
101,7209,1
101,49252,1
101,59095,1
101,70224,1
101,23398,1
101,70766,1
102,22091,1
102,3234,1
102,39591,1
102,70187,1
102,69832,1
102,59893,1
102,56378,1
102,2556,1
102,55603,1
102,31867,1
102,15493,1
102,84739,1
102,49276,1
102,59261,1
102,20805,1
102,46980,1
102,35826,1
102,43975,1
102,86120,1
102,94806,1
102,7322,1
102,73657,1
102,28897,1
102,5651,1
102,9436,1
102,86713,1
102,76286,1
102,73891,1
102,74212,1
102,90754,1
102,13378,1
102,69674,1
102,60022,1
102,1266,1
102,73015,1
102,52633,1
102,59295,1
102,99998,1
102,30779,1
102,88962,1
102,7757,1
102,33100,1
102,53475,1
102,13060,1
102,17486,1
102,50036,1
102,50107,1
102,50499,1
102,77472,1
102,93824,1
102,45916,1
102,95002,1
102,43357,1
102,79298,1
102,64021,1
102,60476,1
102,86453,1
102,1684,1
102,22991,1
102,99155,1
102,70553,1
102,10458,1
102,89365,1
102,43908,1
102,30720,1
102,9248,1
102,1493,1
102,36093,1
102,38671,1
102,50058,1
102,91968,1
102,27705,1
102,9964,1
102,32457,1
102,17497,1
102,77810,1
102,74115,1
102,97779,1
102,73859,1
102,63826,1
102,92782,1
102,86114,1
102,23024,1
102,92756,1
102,51558,1
102,11135,1
102,74439,1
102,49956,1
102,14167,1
102,78271,1
102,51719,1
102,41860,1
102,68706,1
102,3981,1
102,71641,1
102,12226,1
102,17364,1
102,72769,1
102,2295,1
102,90931,1
102,71835,1
102,19366,1
102,42835,1
102,24348,1
103,14183,1
103,10028,1
103,94159,1
103,11539,1
103,90903,1
103,50412,1
103,69474,1
103,88115,1
103,7793,1
103,49082,1
103,25341,1
103,65948,1
103,66601,1
103,67050,1
103,30285,1
103,52071,1
103,63525,1
103,47111,1
103,17552,1
103,64417,1
103,52868,1
103,88280,1
103,46543,1
103,39538,1
103,24678,1
103,43840,1
103,1082,1
103,77834,1
103,43663,1
103,32648,1
103,35367,1
103,32184,1
103,27333,1
103,54536,1
103,71068,1
103,86569,1
103,34565,1
103,18787,1
103,86666,1
103,91696,1
103,38603,1
103,50223,1
103,95536,1
103,47683,1
103,23626,1
103,54650,1
103,81015,1
103,67109,1
103,32675,1
103,29822,1
103,63522,1
103,33336,1
